ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,CITY,REGION,STATE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
745014,16-25,female,majority,0-9y,high school,poverty,0.4493988790424355,no,before 2015,no,no,95404,santa rosa,west,california,17000.0,,0,,0,1.0
361686,65+,male,majority,20-29y,university,upper class,0.5935570210616777,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,1,,4,0.0
180465,40-64,male,majority,20-29y,university,upper class,0.5469528093344056,yes,before 2015,yes,yes,95404,santa rosa,west,california,15000.0,sedan,3,4.0,5,1.0
15409,65+,female,majority,30y+,university,upper class,0.6647874125137581,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,2,,3,0.0
645283,16-25,female,majority,0-9y,none,poverty,0.3930304394075162,no,before 2015,no,no,95404,santa rosa,west,california,16000.0,sedan,0,,0,1.0
746172,16-25,female,majority,0-9y,high school,working class,0.3104439496869316,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,1.0
284609,26-39,female,majority,10-19y,university,middle class,0.629040794332527,,before 2015,no,no,95404,santa rosa,west,california,17000.0,sedan,0,0.0,0,0.0
787173,40-64,male,majority,20-29y,none,middle class,0.5949942615350459,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,,3,,4,0.0
324523,16-25,male,majority,0-9y,none,working class,0.4136822947297669,no,before 2015,no,yes,32765,oviedo,south,,,,0,,0,1.0
946168,26-39,male,majority,0-9y,university,middle class,0.5668017602483743,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
164865,16-25,male,majority,0-9y,none,poverty,0.5574101037418253,no,before 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,1.0
584870,26-39,male,majority,10-19y,high school,middle class,0.5960178820895716,yes,before 2015,no,yes,95404,santa rosa,west,california,9000.0,,0,,1,0.0
592444,16-25,female,majority,0-9y,none,poverty,0.5653141355325579,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,0,,0,0.0
780408,26-39,male,minority,0-9y,high school,poverty,0.3078087184319206,,before 2015,yes,no,32765,oviedo,south,,,,0,,0,1.0
313409,40-64,female,majority,20-29y,university,upper class,0.6720095267316407,yes,after 2015,yes,no,95404,santa rosa,west,,13000.0,,0,,0,0.0
600015,65+,male,majority,10-19y,university,upper class,0.5242807123606903,yes,after 2015,yes,no,95404,santa rosa,west,california,9000.0,sedan,2,,1,0.0
449608,65+,female,majority,10-19y,high school,middle class,0.4630535883640802,,after 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,0,0.0
392143,65+,male,majority,20-29y,high school,upper class,0.6140424540441148,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,sedan,4,0.0,1,0.0
508287,65+,male,majority,20-29y,university,upper class,0.6453591991000591,yes,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,4,3.0,0,0.0
102757,65+,female,minority,10-19y,none,upper class,0.6854090454032493,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,1,,0,0.0
426769,26-39,male,majority,10-19y,university,upper class,0.6670226191158176,yes,before 2015,yes,yes,95404,santa rosa,west,california,14000.0,,2,,2,0.0
319786,16-25,male,majority,0-9y,university,upper class,0.6082656962441383,yes,before 2015,yes,no,95404,santa rosa,west,california,13000.0,,0,,0,1.0
472257,40-64,male,majority,20-29y,university,upper class,0.7216402910712306,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,2,,5,0.0
614120,40-64,male,majority,20-29y,university,upper class,0.4596749902548559,no,before 2015,no,yes,95404,santa rosa,west,california,13000.0,sports car,0,3.0,1,0.0
455627,40-64,male,majority,0-9y,none,middle class,0.4900678073285606,yes,after 2015,no,yes,92101,san diego,west,california,,,0,,0,0.0
886751,40-64,male,majority,0-9y,none,middle class,0.5417098412700575,yes,before 2015,yes,yes,32765,oviedo,south,,7000.0,sedan,0,,0,1.0
424339,16-25,female,majority,0-9y,none,poverty,,no,before 2015,no,no,32765,oviedo,south,,11000.0,,0,,0,1.0
954045,16-25,male,majority,0-9y,university,working class,0.4701928145539621,no,before 2015,no,yes,95404,santa rosa,west,california,9000.0,sedan,0,,0,1.0
539780,40-64,male,majority,20-29y,university,upper class,0.5806195342350445,,after 2015,yes,yes,32765,oviedo,south,florida,7000.0,sedan,12,,3,0.0
458428,26-39,female,majority,10-19y,high school,upper class,0.8246055134031282,yes,after 2015,no,no,95404,santa rosa,west,california,14000.0,,1,,1,0.0
237986,16-25,female,majority,0-9y,high school,poverty,0.2866241766490909,no,before 2015,no,no,95404,santa rosa,west,california,16000.0,sedan,0,,0,1.0
448925,26-39,female,majority,0-9y,none,poverty,,no,before 2015,no,yes,95404,santa rosa,west,california,17000.0,sedan,0,,0,0.0
140311,16-25,female,majority,0-9y,high school,working class,0.5105416142994454,no,before 2015,no,no,95404,santa rosa,west,california,12000.0,,0,,0,1.0
67509,26-39,male,majority,10-19y,university,upper class,,yes,before 2015,yes,yes,95404,santa rosa,west,california,,,1,,2,0.0
757295,16-25,male,majority,0-9y,high school,upper class,0.61727812187165,yes,after 2015,yes,yes,32765,oviedo,south,florida,10000.0,,0,,0,1.0
2654,16-25,male,majority,0-9y,high school,poverty,0.2266204187196561,no,before 2015,no,yes,95404,santa rosa,west,california,12000.0,,0,,0,1.0
125456,40-64,female,minority,20-29y,high school,upper class,0.4854096107116239,no,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,2,,3,0.0
510231,26-39,female,majority,10-19y,high school,working class,0.3846403721622462,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,0,,1,0.0
123705,40-64,female,minority,20-29y,high school,upper class,0.5610588085481812,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,3,,1,0.0
252060,26-39,male,majority,10-19y,university,upper class,0.5035670239503522,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,5,,2,0.0
683736,26-39,female,majority,10-19y,high school,working class,0.4400170768463599,yes,before 2015,yes,yes,95404,santa rosa,west,california,14000.0,,0,,1,0.0
40343,65+,male,majority,10-19y,high school,upper class,0.6458584800209589,yes,after 2015,yes,yes,92101,san diego,west,,11000.0,,2,,0,0.0
750098,40-64,female,minority,20-29y,university,upper class,0.6946223389054919,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,4,,1,0.0
837247,16-25,male,majority,0-9y,none,working class,0.3673915153567661,yes,before 2015,yes,yes,95404,santa rosa,west,,11000.0,,0,,0,0.0
999976,40-64,female,majority,10-19y,high school,middle class,0.4709463634111504,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,0,,1,0.0
935123,65+,male,majority,30y+,high school,upper class,0.6780290985770019,yes,before 2015,yes,yes,32765,oviedo,south,florida,12000.0,,11,,1,0.0
345979,65+,male,majority,30y+,university,upper class,0.567420445945503,no,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,5,,7,0.0
278816,26-39,male,minority,10-19y,none,upper class,0.4696695415128295,yes,before 2015,yes,no,32765,oviedo,south,,8000.0,,6,,2,0.0
457341,40-64,female,minority,20-29y,university,upper class,0.6230965528779376,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,3,,4,0.0
845448,40-64,male,majority,0-9y,high school,upper class,0.6780115158287626,no,after 2015,yes,yes,32765,oviedo,south,florida,11000.0,,0,,0,1.0
303039,16-25,female,majority,0-9y,high school,middle class,0.6533774120556458,yes,after 2015,no,yes,95404,santa rosa,west,california,12000.0,,0,,0,0.0
782130,65+,male,majority,10-19y,high school,upper class,0.4838848652090954,yes,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,sedan,5,,0,0.0
347755,65+,male,minority,0-9y,university,upper class,0.6814422418900506,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,0,0.0,0,0.0
12333,40-64,male,majority,20-29y,university,upper class,0.584162066396573,yes,before 2015,yes,no,95404,santa rosa,west,california,11000.0,sedan,4,,0,0.0
763764,65+,male,majority,30y+,university,upper class,0.5968599686931912,yes,before 2015,yes,no,95404,santa rosa,west,california,15000.0,,2,,2,0.0
655511,16-25,female,majority,0-9y,none,poverty,0.377267939245568,no,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
885622,40-64,male,majority,20-29y,university,upper class,0.408776432410417,yes,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,1,0.0,4,0.0
328664,26-39,male,majority,0-9y,high school,working class,0.3662098408890193,no,before 2015,no,no,32765,oviedo,south,florida,10000.0,,0,,0,1.0
606142,40-64,male,majority,10-19y,high school,middle class,0.5094372527074583,yes,after 2015,yes,yes,32765,oviedo,south,,8000.0,,2,,2,0.0
206134,26-39,male,majority,0-9y,high school,middle class,0.6133896915585907,no,before 2015,no,no,95404,santa rosa,west,california,12000.0,,0,,0,1.0
195959,40-64,male,majority,10-19y,university,upper class,0.6749718971794846,yes,after 2015,yes,yes,92101,san diego,west,california,12000.0,,2,,0,0.0
647122,26-39,male,majority,10-19y,university,upper class,0.6126814428612573,no,after 2015,no,no,95404,santa rosa,west,california,13000.0,,3,,1,1.0
55396,26-39,female,majority,0-9y,none,working class,0.5275057358985888,no,before 2015,no,no,32765,oviedo,south,florida,15000.0,sedan,0,0.0,0,1.0
349851,26-39,male,majority,10-19y,university,middle class,0.4038738668665778,,after 2015,no,yes,95404,santa rosa,west,,15000.0,,1,,0,0.0
329801,40-64,male,majority,10-19y,university,upper class,0.6522632312864586,yes,after 2015,no,yes,32765,oviedo,south,florida,9000.0,,3,,1,0.0
890672,65+,male,majority,10-19y,university,upper class,0.632071900431844,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,3,,2,0.0
25825,16-25,male,majority,0-9y,none,poverty,,no,before 2015,no,yes,95404,santa rosa,west,california,15000.0,,0,,0,1.0
273676,40-64,female,majority,20-29y,university,upper class,0.7088589461787946,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,2,,1,0.0
573910,40-64,male,majority,20-29y,university,upper class,0.6107452144722096,no,before 2015,yes,yes,92101,san diego,west,california,10000.0,,10,,2,0.0
242100,65+,female,majority,30y+,university,upper class,0.4709021936145576,,after 2015,no,yes,95404,santa rosa,west,california,10000.0,,2,,1,0.0
587145,40-64,male,majority,20-29y,high school,upper class,0.6637272722430558,yes,after 2015,no,yes,95404,santa rosa,west,california,15000.0,sedan,5,,3,0.0
273939,65+,male,majority,20-29y,high school,upper class,0.6713585572774622,,after 2015,yes,yes,32765,oviedo,south,florida,6000.0,,8,,2,0.0
905593,16-25,female,majority,0-9y,university,working class,0.5357575590071443,yes,before 2015,no,yes,32765,oviedo,south,,11000.0,sedan,0,,0,1.0
545992,26-39,male,majority,10-19y,high school,upper class,0.6609333089751197,yes,before 2015,yes,no,95404,santa rosa,west,california,9000.0,sedan,2,0.0,3,0.0
969562,26-39,male,majority,10-19y,high school,working class,0.2158830849082594,yes,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,,4,,1,0.0
363787,40-64,male,majority,20-29y,none,working class,0.5240293740807962,yes,before 2015,no,no,32765,oviedo,south,florida,14000.0,sedan,4,0.0,1,0.0
416920,65+,male,majority,30y+,university,upper class,0.5846714102071112,yes,after 2015,yes,yes,32765,oviedo,south,florida,11000.0,,13,,3,0.0
664716,40-64,female,majority,20-29y,high school,upper class,0.4736095690653534,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,2,0.0,2,0.0
906950,40-64,male,minority,10-19y,university,upper class,0.5064086371116839,no,after 2015,yes,yes,95404,santa rosa,west,,11000.0,,3,,2,0.0
344660,26-39,male,majority,10-19y,university,middle class,0.502144711398539,yes,before 2015,no,no,32765,oviedo,south,,13000.0,,4,,3,1.0
129882,16-25,female,majority,0-9y,high school,middle class,0.4095777894765035,yes,after 2015,no,no,95404,santa rosa,west,california,12000.0,sedan,0,0.0,0,0.0
851428,40-64,female,majority,10-19y,high school,working class,0.2778104486315901,no,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,0,0.0,2,1.0
766789,26-39,female,majority,10-19y,high school,working class,0.6616536709828063,yes,before 2015,no,yes,92101,san diego,west,california,12000.0,sedan,1,,0,0.0
534886,65+,female,majority,30y+,high school,upper class,0.5888889061756829,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,2,,2,0.0
791078,26-39,male,minority,10-19y,university,upper class,0.5758378032781618,,after 2015,no,yes,95404,santa rosa,west,california,14000.0,sedan,1,0.0,0,0.0
924520,26-39,female,majority,0-9y,high school,upper class,0.7519971243463806,yes,before 2015,no,yes,32765,oviedo,south,florida,9000.0,,0,,0,0.0
449811,26-39,male,majority,10-19y,high school,middle class,,yes,after 2015,no,yes,95404,santa rosa,west,california,13000.0,,1,,0,0.0
435122,65+,male,majority,30y+,university,upper class,0.6115255635879427,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,6,1.0,9,0.0
102844,40-64,female,majority,0-9y,high school,middle class,0.6487617772165083,yes,before 2015,yes,yes,32765,oviedo,south,florida,9000.0,,0,,0,0.0
9863,40-64,male,majority,20-29y,high school,upper class,0.7221845906508915,yes,after 2015,no,no,95404,santa rosa,west,,15000.0,sedan,2,,1,0.0
592668,16-25,female,majority,0-9y,high school,working class,0.2983405315294405,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,1.0
457936,40-64,female,majority,20-29y,high school,middle class,0.3943131593188522,no,before 2015,yes,yes,32765,oviedo,south,florida,12000.0,,2,,2,0.0
384974,40-64,male,majority,20-29y,university,middle class,0.5010180026077341,no,before 2015,yes,yes,95404,santa rosa,west,,8000.0,sedan,1,,3,0.0
933410,65+,female,majority,30y+,high school,middle class,0.6695109646953296,,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,3,,1,0.0
297690,26-39,female,majority,10-19y,high school,working class,0.5083268520271713,no,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,2,,0,0.0
280096,40-64,male,majority,10-19y,high school,upper class,0.730309867150182,yes,after 2015,no,yes,95404,santa rosa,west,california,,,0,,2,0.0
512035,40-64,female,majority,20-29y,high school,working class,0.4503634589093056,no,before 2015,no,no,32765,oviedo,south,,7000.0,sedan,2,,0,0.0
518188,26-39,female,majority,0-9y,none,middle class,0.4374226306331744,yes,after 2015,yes,yes,32765,oviedo,south,florida,12000.0,,0,,0,0.0
942224,40-64,female,majority,20-29y,none,middle class,0.5617018828890193,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,sedan,0,,0,0.0
347653,40-64,male,majority,20-29y,university,upper class,0.4669035543886058,yes,after 2015,no,yes,32765,oviedo,south,florida,11000.0,,5,,3,0.0
978369,26-39,male,majority,0-9y,university,working class,0.277330465062199,,before 2015,no,yes,32765,oviedo,south,,12000.0,sedan,0,0.0,0,1.0
290516,65+,female,majority,20-29y,none,upper class,0.6736612645600645,yes,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,,1,,1,0.0
430766,16-25,female,majority,0-9y,high school,poverty,0.2907696723906524,yes,before 2015,no,yes,92101,san diego,west,california,14000.0,,0,,0,1.0
212303,65+,male,majority,30y+,high school,upper class,0.7086878384235843,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,,1,,7,0.0
753838,40-64,male,majority,10-19y,none,upper class,0.5047539827483274,,before 2015,no,yes,95404,santa rosa,west,california,10000.0,,0,,0,0.0
754299,16-25,female,majority,0-9y,none,poverty,,yes,before 2015,no,no,95404,santa rosa,west,california,,,0,,0,1.0
872973,40-64,male,majority,20-29y,university,upper class,0.6741173026157443,yes,after 2015,yes,no,95404,santa rosa,west,california,13000.0,sedan,1,,1,0.0
517511,26-39,female,majority,10-19y,none,poverty,0.3460042308900576,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
357194,16-25,female,majority,0-9y,high school,poverty,0.5961511521802579,,before 2015,no,no,95404,santa rosa,west,california,11000.0,sedan,0,0.0,0,1.0
632227,16-25,female,majority,0-9y,university,middle class,0.5584297222497407,yes,before 2015,yes,yes,32765,oviedo,south,,7000.0,,0,,0,1.0
73173,40-64,female,majority,20-29y,high school,middle class,0.4795650162746911,yes,before 2015,no,no,95404,santa rosa,west,california,12000.0,,2,,1,0.0
717908,40-64,female,majority,0-9y,university,upper class,0.5677135244725591,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,0,,0,0.0
196865,40-64,male,majority,20-29y,high school,upper class,,yes,after 2015,yes,yes,95404,santa rosa,west,,6000.0,sedan,6,0.0,5,0.0
826053,65+,male,majority,30y+,university,upper class,0.7244869628614676,,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,,6,,3,0.0
394342,16-25,female,majority,0-9y,none,working class,0.4612268925007986,yes,before 2015,no,no,32765,oviedo,south,florida,12000.0,,0,,0,1.0
344827,40-64,male,majority,20-29y,none,middle class,0.4596170604546482,,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,,3,,3,0.0
425747,26-39,female,majority,0-9y,university,upper class,0.6082027648430689,no,after 2015,yes,yes,32765,oviedo,south,florida,6000.0,,0,,0,0.0
582667,65+,female,majority,0-9y,university,upper class,0.6848940070987218,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,0,,0,1.0
53828,16-25,male,minority,0-9y,high school,working class,0.4987146666985322,no,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,0,,0,1.0
339853,40-64,male,majority,20-29y,university,upper class,0.704085650847231,yes,after 2015,yes,yes,32765,oviedo,south,florida,7000.0,,12,,5,0.0
932809,16-25,female,majority,0-9y,none,poverty,0.3292359274424569,yes,before 2015,no,no,92101,san diego,west,california,13000.0,,0,,0,1.0
